date,region,vehicle_type,traffic,category,shipment_volume,distance_km,fuel_cost,delivery_time_hr,transport_cost,on_time
2026-01-09,South,Van,Low,Electronics,48,21.043653257305195,2.7083036622900645,1.4034654886368718,53.38948334052896,True
2026-02-12,South,Van,Low,Grocery,40,30.75401913798636,2.9735466800409087,1.941401501240705,69.1621702734933,True
2026-04-28,North,Van,High,Home,37,12.288092289849192,1.7740808690723435,2.3954703395471717,60.784592856781536,False
2026-02-17,East,Truck,Low,Electronics,48,23.60699682233755,3.695222413143575,1.787410312819762,74.85068444292752,True
2026-02-08,South,Van,Low,Grocery,43,7.899095284826956,0.5329219424980466,0.7367208277374042,39.83413404078337,True
2026-04-03,East,Van,Medium,Clothing,39,26.051367030089576,3.0413126937824417,2.1511633802007317,63.30841582141616,False
2026-02-11,North,Van,Medium,Grocery,40,15.19071710280845,1.6569091035205454,1.2863688951637833,63.905232379056855,True
2026-04-29,West,Van,Low,Home,41,33.17632631727716,3.662734760794798,1.212261936644393,76.84798003220698,True
2026-01-26,East,Truck,High,Clothing,26,10.70747421319186,1.7566366634775874,2.391436650777665,50.07035331580933,False
2026-04-09,North,Truck,Medium,Electronics,34,27.97871133120907,4.428956904129324,1.903562328514105,76.48222692497293,True
2026-02-19,South,Van,High,Clothing,40,34.99017970673844,4.034218118846571,2.808188053124303,90.1026116858908,False
2026-01-25,West,Truck,High,Electronics,35,14.723795387215782,3.4449013669863966,2.164041929307763,56.24123421439849,False
2026-01-24,West,Truck,Medium,Electronics,44,16.243035639045544,3.0796268792993606,1.402641861556532,55.20770427770015,True
2026-01-13,South,Van,Medium,Grocery,43,15.502239200610624,1.7265754381914855,1.736023992655387,67.35811356558487,True
2026-03-01,South,Van,High,Grocery,44,19.627235804361263,1.9210866477531243,2.9220174081464663,76.54028343888638,False
2026-01-07,West,Bike,Low,Grocery,37,28.65679619270519,1.4857930774978891,1.6772480200512356,75.65062080177897,True
2026-02-26,East,Truck,Medium,Home,39,18.89245559501589,2.3630724346527603,2.2145500277647976,51.2711400436018,False
2026-02-05,North,Van,Low,Home,44,13.911375973142787,1.7597390713289398,1.096057891111766,54.77359223364925,True
2026-02-14,West,Truck,Low,Grocery,42,5.831216640750387,0.5,0.8624156264590768,41.41938683521045,True
2026-01-20,North,Van,Low,Home,42,38.41752755861157,3.8662359532320463,1.2506507450886102,82.91650201492212,True
2026-03-06,East,Truck,High,Clothing,44,39.12446067373183,6.365948320734334,3.3542430218841206,102.25646471165348,False
2026-01-08,North,Van,High,Clothing,41,29.04213335539611,2.942627615608155,2.31653414751253,89.75276918215742,False
2026-04-20,North,Van,Low,Home,44,16.706546750175136,1.5326578130302253,1.0613631920038322,59.06197705574033,True
2026-01-16,South,Van,Low,Home,36,30.72931903618482,2.687712190051866,1.949287778757521,72.30959749758533,True
2026-01-14,West,Bike,Medium,Clothing,42,32.5383622574376,2.332006953696233,2.37436747896386,84.26078471444816,False
2026-03-17,North,Truck,Medium,Electronics,33,21.7117668172854,2.9903740172254407,1.7276032508562371,68.54502322279838,True
2026-04-25,North,Van,Low,Clothing,40,24.37231689599001,2.2954491519523743,0.8795775171349822,67.27435135987277,True
2026-03-28,North,Van,Medium,Clothing,33,35.08591406540543,2.8777427379423326,2.0162434186186475,91.8945912469129,True
2026-01-15,South,Truck,Medium,Home,50,9.235847786492323,1.4226189353927554,1.573231925968549,52.29397185326364,True
2026-04-02,West,Van,High,Clothing,36,32.985805408099566,3.313526868987753,2.941797234604323,92.97261170899348,False
2026-04-08,South,Van,Low,Home,38,21.21761569779138,2.3096857109038806,1.4019945702772851,65.63430756653544,True
2026-03-07,East,Bike,Medium,Home,35,13.986795281900546,0.5,1.8043133342603628,48.146119170416526,False
2026-02-01,West,Van,Medium,Grocery,35,14.727241740350951,1.876741739827661,1.4317249687034457,54.877154874327374,True
2026-03-28,South,Truck,High,Clothing,35,16.217500789328206,1.6860678735651191,2.4142423039368306,61.2753538558639,False
2026-03-04,North,Bike,Medium,Electronics,41,13.109363519089172,0.6795351185578219,1.4312813907915058,59.018743428623615,True
2026-03-27,South,Van,Medium,Grocery,42,39.94250076950114,4.245932308210432,1.9493478901484629,97.9870414262469,True
2026-02-20,South,Van,Low,Home,35,28.42082644650901,3.0101850799011847,1.5422201283113588,70.91121868156101,True
2026-01-25,South,Van,High,Home,41,33.58034478247711,3.5969258941822173,3.060776415315589,85.12027739562622,False
2026-02-27,South,Bike,Medium,Electronics,36,29.0613146245501,1.9532745622676453,2.316735150760292,69.14049600744995,False
2026-03-04,West,Bike,Low,Home,36,24.55104847623156,1.9464220834306083,1.2086057309998286,67.68583823788369,True
2026-03-03,South,Bike,Medium,Clothing,42,24.67279791029069,1.2869803173251646,2.109977872459721,68.41677337478328,False
2026-01-22,South,Van,Low,Grocery,36,20.42238624981124,1.7088213704173538,1.7553019959865543,63.06533102769359,True
2026-02-27,East,Bike,Low,Home,44,21.157958612038467,1.416010500693856,1.429052009487145,54.89913452327849,True
2026-02-27,South,Bike,High,Home,32,11.327069635683976,0.5,2.10228009964361,62.481713926354615,False
2026-03-27,West,Truck,Medium,Electronics,46,33.73643535936237,5.798226350931148,2.218426492673111,90.49079525667004,False
2026-02-18,East,Bike,Medium,Clothing,38,7.680900425972592,0.5,1.6185067604883103,45.04132111014616,False
2026-02-21,South,Bike,Low,Home,32,14.472504685237208,0.5,1.3914561007125466,57.80767694413133,True
2026-02-11,East,Truck,High,Electronics,43,42.1083071786455,6.591494800618757,3.363339124949098,110.0499657980062,False
2026-03-11,South,Truck,Low,Home,36,25.22555594758344,3.126773165818787,1.967214091363802,64.80459552566911,True
2026-01-15,South,Van,Medium,Electronics,49,25.59939400527179,2.47759344936231,1.805244595693712,75.78694225706292,True
2026-02-23,South,Van,High,Electronics,48,29.736046929909563,2.9738566681667478,2.521427858538695,77.70950124228608,False
2026-04-17,South,Truck,High,Clothing,35,10.13696256190744,1.67044174144336,2.398302613577011,58.8332435237008,False
2026-03-01,East,Van,Medium,Home,35,11.455859701769793,0.7545428253642386,2.048033571544648,48.07682414778457,False
2026-04-11,North,Bike,Low,Clothing,51,19.99595088106038,0.7040020859377427,1.07492015579145,53.38759963944868,True
2026-04-07,South,Bike,High,Electronics,38,15.869751382070788,1.3934474868272733,2.431126815402871,57.32892179516477,False
2026-01-08,North,Bike,Medium,Grocery,34,23.325396314915395,1.276839142756803,1.9964193028706567,72.02892453036591,False
2026-02-22,East,Van,High,Home,46,28.369943657719222,3.3679308168168505,3.234393430729744,92.92242624464556,False
2026-03-01,North,Van,High,Grocery,44,36.50246743083537,3.588954749615155,2.74973123279316,97.00095211238524,False
2026-04-18,West,Van,Low,Home,35,31.29979505810632,3.26197554801177,1.4994275445030114,71.40442563010032,True
2026-04-18,South,Truck,Low,Clothing,38,15.05150959479941,2.4295244793570547,1.5354625515978857,44.86609142354358,True
2026-01-05,West,Bike,Medium,Clothing,51,20.625323298469866,1.920792489846311,1.83334316963082,75.32232420333382,True
2026-04-13,West,Bike,Low,Clothing,46,18.177493458753467,0.901833959154274,1.233540282754945,61.302453753304015,True
2026-03-09,West,Van,Low,Clothing,33,14.850952088888857,1.4845289671591595,1.0523699059068283,48.60827763455399,True
2026-01-06,West,Bike,High,Clothing,31,12.802423985899509,1.198302181706005,2.1441102911074275,53.68239824776654,False
2026-04-19,South,Bike,Medium,Grocery,52,38.97881148952087,1.9729194846053584,2.1641739748152484,100.33630599742548,True
2026-04-06,East,Van,High,Clothing,43,24.09578018909385,2.658140056107593,2.770169730157654,80.61005176345228,False
2026-04-26,North,Bike,Medium,Electronics,40,21.98192814055727,1.663937690619214,1.4015942362195604,62.78906655058404,True
2026-04-04,North,Van,Medium,Electronics,36,28.358318099348715,2.718494558167092,1.8685813598900185,70.3235305994858,True
2026-02-16,South,Van,Low,Grocery,34,28.80371493367416,3.1775981689534314,1.4807739187500062,66.70624466862748,True
2026-04-09,East,Truck,Low,Home,40,34.0694308833578,6.066259606485715,2.1584475751972247,79.66649496683281,True
2026-02-24,South,Van,Low,Electronics,47,17.30704547969911,2.2318328973455754,0.8325149026174985,54.53699322561984,True
2026-02-09,East,Truck,Medium,Home,43,27.624499951855384,4.41001737389575,2.225689824183069,84.94843501622367,False
2026-02-21,West,Truck,High,Grocery,40,15.799434212842542,2.347967712665909,2.610756691146088,61.17021991860875,False
2026-01-16,East,Truck,Medium,Home,29,22.288578506351445,3.182786441910797,1.984244578463645,58.418964445096094,False
2026-01-13,East,Van,Medium,Home,44,24.510683104458487,2.128938060512028,2.2805676629854483,66.34407160741301,False
2026-04-24,West,Truck,Medium,Home,29,25.39035596147155,4.614835956012645,1.8044521280125023,68.55519373507293,True
2026-04-16,West,Truck,Low,Home,30,24.992889952624715,4.465859913073331,1.691867800080749,56.02835881167411,True
2026-01-30,East,Truck,Medium,Grocery,34,31.216478842904277,4.542852705756903,2.410320336454604,79.60493863718963,False
2026-01-19,West,Van,Low,Electronics,44,18.62710448121805,2.1078051196630576,1.1581407322172956,52.51096444348016,True
2026-01-17,West,Van,Low,Clothing,41,25.635068456131243,2.7417791122216206,1.444387852598379,75.00740794071193,True
2026-04-30,West,Truck,Low,Home,34,17.1698564443164,3.194314706464876,0.9685984932607656,54.71608923490016,True
2026-03-04,North,Van,Medium,Electronics,44,50.28677309297293,5.452371713997765,2.650624925639934,122.86961630177026,False
2026-01-19,South,Truck,High,Electronics,40,15.784221140127332,2.43628583439108,2.7553797660233603,62.52453986968632,False
2026-04-02,South,Bike,Low,Grocery,38,17.694126110899006,0.7294184150663892,1.1505075619257996,40.40717630204219,True
2026-02-27,North,Truck,Low,Electronics,34,31.94383269311808,5.104684597739925,1.7149079918007917,84.32134667611403,True
2026-02-24,East,Truck,Medium,Grocery,31,20.13481370848957,2.9642139678827046,2.282932800068453,64.39857704054418,False
2026-03-31,East,Bike,Low,Home,39,31.947415149309265,1.856416058520438,1.7557891349702668,81.72303287623272,True
2026-04-11,West,Bike,High,Home,32,25.377203343532965,1.3615591981380717,2.2224891361735843,71.28174723375585,False
2026-03-31,North,Bike,Medium,Clothing,48,20.37129660101589,0.9527999671143076,1.8454295579112203,66.80126945359768,True
2026-04-27,West,Bike,Medium,Clothing,29,17.225201857877003,0.5096527540489165,1.48197155574982,57.75136725538766,True
2026-03-03,East,Van,Medium,Clothing,44,16.900470945268147,2.005937312989441,1.7988609492091945,59.32662687713513,False
2026-01-23,East,Van,Low,Electronics,32,20.46911097738532,2.168413306246024,1.945365967104473,50.01530788867988,False
2026-01-09,West,Truck,Medium,Home,36,22.43043313489682,4.2810565208689,2.0212128747232603,80.69063160038534,False
2026-01-12,East,Van,Medium,Grocery,40,16.513068809185132,1.2693170476945148,1.978436582709481,62.97440284337809,False
2026-04-27,South,Truck,High,Clothing,32,23.0169081283211,3.849004946394616,2.4927024925534176,74.73912783399967,False
2026-01-01,West,Van,Low,Grocery,44,14.152962365987932,1.4488701378167446,1.2809872461208494,58.82651977235119,True
2026-02-27,South,Truck,Medium,Grocery,35,30.803110949367166,5.719373476398862,2.8993363101221226,82.76578302671332,False
2026-01-01,North,Truck,Medium,Clothing,29,32.52626159513968,5.28860790992431,2.2624317098935824,77.149691072068,False
2026-04-21,West,Truck,Low,Home,36,17.66107328812322,2.883576221394887,1.3894318772226986,61.70357738567944,True
2026-02-03,South,Truck,Medium,Clothing,42,17.158442503963016,2.6235124923760487,1.9724178117857256,64.61666591403275,False
2026-04-06,East,Bike,Medium,Grocery,36,25.60125126308885,1.0916643448703582,1.9995593002350784,68.56551037121743,False
2026-04-28,South,Van,High,Clothing,46,35.388294837284086,3.855897714603248,2.886810977697624,99.68193033921555,False
2026-02-17,West,Bike,Low,Grocery,34,37.379972978278566,1.433862339693778,1.530701337226226,84.25610795545137,True
2026-03-30,North,Van,High,Grocery,44,11.375315490873597,0.5930802866784906,1.8985200238398467,58.99413000984714,False
2026-04-14,West,Bike,High,Clothing,42,33.056743466863715,2.273718187250777,2.5752687565816803,93.9962047082049,False
2026-04-19,East,Truck,High,Electronics,34,23.44601995858325,2.8411772310105743,2.8418056449158304,80.70381944232884,False
2026-04-27,North,Van,Low,Clothing,51,23.620292695855184,2.336322631833917,1.1710349136523537,65.66147375294027,True
2026-01-01,East,Van,Medium,Electronics,36,28.54241129085505,2.524846264473249,2.2055082985053795,78.14554840408665,False
2026-01-16,West,Truck,Low,Grocery,38,19.67138276625497,2.867952517194172,1.3998080422905117,69.20927441885118,True
2026-03-02,South,Van,High,Grocery,39,33.870305688974746,3.6394274833950537,2.935057483690719,90.53873633777611,False
2026-04-13,North,Van,Medium,Electronics,35,36.81566044592826,4.308694227756345,2.0886957525133822,89.8470575796867,True
2026-03-05,South,Truck,Low,Grocery,35,37.151558497817135,6.30642668254138,2.355599528864064,95.45606804400649,False
2026-03-04,South,Truck,Medium,Electronics,32,7.40476690561248,0.7342099217484643,1.5101810165591856,45.62477606344486,True
